order_id,order_date,store,channel,customer_segment,city,product_category,product_name,unit_price,quantity,discount_rate,voucher_amount,revenue,payment_method,delivery_days,order_status,returned_qty,is_promo,margin_rate,profit,month
88D06C04,2024-12-17,Store E,Offline,Consumer,Daegu,Beauty,Shampoo,10.33,2,0.133,0.93,16.98,Card,3.2,Completed,0,0,0.319,5.42,2024-12
3A86A6C3,2024-05-16,Store A,Online,Corporate,Seoul,Apparel,Hoodie,69.62,2,0.167,7.92,108.07,Card,4.5,Completed,0,1,0.337,36.42,2024-05
0A3C6114,2024-04-14,Store E,Online,Consumer,Busan,Electronics,Laptop,575.35,5,0.0,2.25,2874.5,Bank Transfer,2.9,Completed,0,1,0.257,738.75,2024-04
1E3CA3FC,2024-11-13,Store B,Online,Corporate,Seoul,Electronics,Smartphone,570.86,1,0.183,2.99,463.4,E-Wallet,5.5,Completed,0,1,0.352,163.12,2024-11
3E034DEF,2024-03-22,Store E,Online,Corporate,Daejeon,Grocery,Eggs 12,20.06,4,0.048,0.25,76.14,Bank Transfer,1.6,Completed,0,0,0.204,15.53,2024-03
95D07805,2024-12-17,Store D,Online,Consumer,Incheon,Grocery,Coffee 500g,32.04,2,0.092,0.03,58.15,Card,2.8,Completed,0,0,0.28,16.28,2024-12
0D53970D,2024-01-05,Store C,Online,Consumer,Incheon,Grocery,Olive Oil 500ml,7.07,2,0.213,0.36,10.77,Cash,2.4,Completed,0,1,0.339,3.65,2024-01
DA63F035,2024-12-20,Store D,Offline,Corporate,Daegu,Grocery,Pasta 1kg,13.8,5,0.083,0.69,62.58,Card,4.1,Completed,0,0,0.35,21.9,2024-12
8071AD02,2024-01-16,Store E,Offline,Corporate,Busan,Electronics,Camera,611.79,3,0.0,1.25,1834.12,Card,1.0,Completed,0,0,0.312,572.25,2024-01
98DD7FF7,2024-11-21,Store B,Offline,Corporate,Daejeon,Apparel,Hoodie,87.55,4,0.0,2.69,347.51,Bank Transfer,1.3,Returned,1,0,0.252,87.57,2024-11
675EC85F,2024-07-11,Store B,Online,Corporate,Incheon,Beauty,Moisturizer,37.1,2,0.098,0.98,65.95,Card,2.9,Completed,0,0,0.343,22.62,2024-07
ED2162E5,2024-12-28,Store D,Offline,Corporate,Daejeon,Home,Vacuum,265.1,1,0.073,0.96,244.79,Card,4.9,Completed,0,0,0.233,57.04,2024-12
359A5059,2024-01-27,Store D,Online,Small Business,Busan,Apparel,T-Shirt,58.63,2,0.105,1.25,103.7,Card,3.3,Completed,0,0,0.403,41.79,2024-01
FED13D7A,2024-07-21,Store D,Offline,Consumer,Seoul,Apparel,Hoodie,57.29,1,0.068,0.15,53.24,Cash,1.4,Completed,0,0,0.274,14.59,2024-07
2C9A185E,2024-12-19,Store D,Online,Consumer,Busan,Home,Lamp,30.14,3,0.199,9.67,62.76,Bank Transfer,1.6,Cancelled,0,1,0.172,10.79,2024-12
BE79C42B,2024-07-09,Store B,Offline,Consumer,Seoul,Home,Vacuum,174.32,5,0.102,0.83,781.87,Card,5.0,Completed,0,0,0.196,153.25,2024-07
F59C9FE1,2024-08-17,Store D,Online,Consumer,Busan,Electronics,Camera,681.51,3,0.0,0.11,2044.42,Bank Transfer,2.3,Completed,0,0,0.283,578.57,2024-08
9876B939,2024-09-10,Store A,Offline,Consumer,Seoul,Home,Vacuum,52.04,7,0.165,4.33,299.84,Card,1.9,Completed,0,1,0.29,86.95,2024-09
AFB0DF94,2024-06-14,Store C,Offline,Consumer,Busan,Home,Lamp,105.52,8,0.253,19.02,611.57,Card,4.8,Completed,0,1,0.418,255.64,2024-06
61A2B3E3,2024-08-17,Store A,Online,Small Business,Seoul,Home,Chair,238.75,3,0.112,0.01,636.02,Bank Transfer,4.2,Completed,0,0,0.207,131.66,2024-08
2BB8C306,2024-08-01,Store B,Online,Consumer,Seoul,Electronics,Camera,424.44,2,0.119,3.3,744.56,Cash,4.5,Completed,0,0,0.283,210.71,2024-08
066B473E,2024-11-24,Store B,Offline,Consumer,Seoul,Beauty,Sunscreen,25.4,6,0.038,0.3,146.31,E-Wallet,1.9,Completed,0,0,0.206,30.14,2024-11
ED50BCE0,2024-01-17,Store B,Online,Consumer,Daejeon,Electronics,Tablet,654.15,3,0.081,2.15,1801.34,Card,1.2,Completed,0,0,0.246,443.13,2024-01
3985DA33,2024-04-12,Store D,Offline,Consumer,Seoul,Apparel,Hoodie,35.66,5,0.14,1.64,151.7,Cash,3.2,Completed,0,0,0.398,60.38,2024-04
4387BFBC,2024-12-12,Store B,Online,Consumer,Seoul,Beauty,Moisturizer,72.49,3,0.191,4.58,171.35,Cash,3.4,Completed,0,1,0.2,34.27,2024-12
301DE0C5,2024-11-20,Store B,Online,Consumer,Incheon,Home,Chair,49.57,2,0.136,2.05,83.61,E-Wallet,3.4,Completed,0,0,0.321,26.84,2024-11
4B668CBE,2024-06-15,Store A,Online,Consumer,Busan,Apparel,Jeans,89.19,4,0.245,3.57,265.78,Card,4.8,Completed,0,1,0.308,81.86,2024-06
7B72D7CA,2024-08-14,Store B,Online,Corporate,Seoul,Beauty,Sunscreen,43.97,2,0.108,3.7,74.74,Bank Transfer,1.0,Completed,0,0,0.278,20.78,2024-08
D41C1C97,2024-04-11,Store A,Offline,Small Business,Seoul,Home,Lamp,263.58,1,0.01,0.8,260.14,Cash,4.0,Completed,0,0,0.316,82.2,2024-04
DA57301D,2024-03-09,Store A,Online,Small Business,Seoul,Beauty,Conditioner,17.09,8,0.013,1.02,133.92,Card,1.7,Completed,0,0,0.199,26.65,2024-03
4504928C,2024-06-18,Store C,Online,Corporate,Daejeon,Beauty,Serum,56.81,3,0.199,5.89,130.62,Card,4.0,Completed,0,1,0.396,51.73,2024-06
1FBA6830,2024-05-08,Store D,Online,Consumer,Seoul,Home,Cookware Set,180.18,2,0.181,3.68,291.45,Card,2.4,Completed,0,1,0.415,120.95,2024-05
B41E2D4A,2024-08-01,Store C,Online,Small Business,Seoul,Home,Chair,154.43,4,0.0,0.39,617.33,Cash,2.0,Completed,0,0,0.283,174.7,2024-08
1391BB24,2024-01-29,Store C,Offline,Small Business,Seoul,Electronics,Tablet,518.56,3,0.083,1.05,1425.51,E-Wallet,2.3,Completed,0,0,0.45,641.48,2024-01
1674A71D,2024-12-21,Store B,Offline,Consumer,Seoul,Apparel,Dress,90.81,5,0.086,3.05,411.95,Cash,1.3,Returned,3,0,0.252,103.81,2024-12
AB37215A,2024-12-25,Store E,Online,Corporate,Daegu,Apparel,Dress,113.46,2,0.04,1.9,215.94,Cash,3.0,Completed,0,1,0.308,66.51,2024-12
D8CBF572,2024-09-11,Store C,Offline,Consumer,Seoul,Home,Desk,45.55,2,0.0,0.62,90.48,Card,2.1,Completed,0,0,0.38,34.38,2024-09
9E443E19,2024-07-14,Store C,Offline,Corporate,Seoul,Home,Chair,25.46,6,0.038,0.84,146.12,Card,3.9,Completed,0,0,0.248,36.24,2024-07
5458A075,2024-04-22,Store A,Online,Small Business,Seoul,Apparel,Jeans,99.6,4,0.024,1.02,387.82,Card,3.8,Completed,0,0,0.183,70.97,2024-04
9AC8BB7B,2024-10-24,Store B,Offline,Consumer,Seoul,Electronics,Headphones,231.13,3,0.0,2.67,690.72,Card,5.0,Returned,1,0,0.167,115.35,2024-10
A229420C,2024-09-06,Store B,Online,Small Business,Seoul,Home,Cookware Set,296.28,5,0.166,1.58,1233.91,Card,3.4,Completed,0,1,0.424,523.18,2024-09
B3AA2F63,2024-02-29,Store B,Online,Corporate,Daegu,Apparel,Sneakers,80.03,3,0.123,1.01,209.55,Card,3.6,Completed,0,0,0.243,50.92,2024-02
ADA814B3,2024-11-28,Store C,Offline,Small Business,Daegu,Beauty,Serum,54.86,4,0.063,1.54,204.08,Card,4.7,Completed,0,0,0.267,54.49,2024-11
C67F7BD2,2024-10-27,Store C,Online,Consumer,Daejeon,Electronics,Tablet,299.17,2,0.0,2.18,596.16,Card,2.2,Completed,0,0,0.202,120.42,2024-10
3BB05DB4,2024-12-12,Store C,Offline,Corporate,Daegu,Home,Lamp,87.29,2,0.076,1.0,160.31,Card,1.2,Cancelled,0,0,0.346,55.47,2024-12
3D78A10E,2024-09-21,Store D,Offline,Consumer,Incheon,Grocery,Coffee 500g,27.06,1,0.142,0.44,22.78,Card,3.2,Completed,0,0,0.225,5.13,2024-09
60AD2A23,2024-08-11,Store D,Online,Consumer,Seoul,Electronics,Camera,832.3,1,0.041,0.27,797.91,Card,1.3,Completed,0,0,0.246,196.29,2024-08
8E62D3EB,2024-06-01,Store D,Offline,Consumer,Daegu,Home,Desk,295.07,3,0.008,0.76,877.37,E-Wallet,5.9,Completed,0,0,0.301,264.09,2024-06
0BF84695,2024-12-06,Store E,Online,Small Business,Daegu,Electronics,Smartphone,298.52,3,0.09,0.09,814.87,E-Wallet,4.7,Returned,1,0,0.206,167.86,2024-12
5F170EC6,2024-11-12,Store A,Online,Corporate,Daegu,Home,Chair,57.55,4,0.127,1.29,199.67,Bank Transfer,5.6,Cancelled,0,0,0.267,53.31,2024-11
F04D586B,2024-01-17,Store A,Offline,Small Business,Busan,Home,Cookware Set,35.79,4,0.0,1.72,141.44,Card,3.1,Completed,0,0,0.378,53.46,2024-01
FE3FB22E,2024-01-10,Store A,Offline,Small Business,Seoul,Apparel,Hoodie,106.17,4,0.208,7.25,329.1,Bank Transfer,3.7,Cancelled,0,1,0.31,102.02,2024-01
2CD1D799,2024-05-17,Store C,Online,Consumer,Daegu,Home,Cookware Set,102.52,4,0.0,0.57,409.51,Bank Transfer,2.4,Completed,0,0,0.289,118.35,2024-05
89DEA265,2024-10-22,Store E,Online,Consumer,Incheon,Grocery,Rice 5kg,2.07,3,0.066,1.49,4.31,Bank Transfer,4.1,Completed,0,0,0.295,1.27,2024-10
AB3AA200,2024-12-26,Store A,Offline,Consumer,Daejeon,Electronics,Camera,317.86,1,0.195,1.36,254.52,Card,1.5,Returned,1,1,0.253,64.39,2024-12
7A62A3EA,2024-02-24,Store E,Offline,Consumer,Seoul,Electronics,Camera,405.33,4,0.11,1.2,1441.77,Cash,1.0,Completed,0,0,0.42,605.54,2024-02
51379633,2024-08-04,Store A,Offline,Consumer,Seoul,Grocery,Pasta 1kg,39.66,3,0.188,4.79,91.82,Bank Transfer,2.1,Completed,0,1,0.223,20.48,2024-08
B8B30F3A,2024-05-19,Store E,Online,Consumer,Seoul,Home,Cookware Set,166.59,6,0.224,4.8,770.84,Cash,1.3,Completed,0,1,0.295,227.4,2024-05
09E39FAF,2024-12-20,Store B,Online,Consumer,Daegu,Grocery,Eggs 12,9.78,1,0.0,0.33,9.45,Cash,4.8,Completed,0,0,0.288,2.72,2024-12
A3A8C606,2024-11-03,Store A,Online,Consumer,Seoul,Home,Cookware Set,113.75,3,0.172,18.54,264.02,Card,5.2,Completed,0,1,0.351,92.67,2024-11
B3321F87,2024-11-01,Store C,Offline,Consumer,Seoul,Grocery,Pasta 1kg,14.55,3,0.206,6.73,27.93,Card,1.3,Completed,0,1,0.357,9.97,2024-11
12442C5E,2024-06-20,Store B,Online,Consumer,Daejeon,Apparel,Hoodie,17.07,4,0.07,3.55,59.95,Card,4.6,Cancelled,0,0,0.278,16.67,2024-06
271F48AD,2024-05-31,Store B,Online,Small Business,Seoul,Beauty,Serum,17.73,3,0.076,0.11,49.04,Cash,4.1,Completed,0,0,0.3,14.71,2024-05
D0D58D2E,2024-04-09,Store B,Offline,Corporate,Daegu,Grocery,Eggs 12,28.42,1,0.0,2.95,25.47,Card,1.1,Completed,0,0,0.303,7.72,2024-04
3DA9AD67,2024-01-21,Store D,Online,Small Business,Seoul,Home,Lamp,53.67,3,0.162,17.73,117.2,Card,2.5,Completed,0,1,0.121,14.18,2024-01
2167A56D,2024-11-11,Store C,Offline,Consumer,Daegu,Electronics,Smartwatch,323.05,3,0.0,0.68,968.47,Card,2.3,Completed,0,0,0.169,163.67,2024-11
87AB16B4,2024-10-23,Store B,Offline,Consumer,Busan,Apparel,Jeans,51.83,2,0.178,3.17,82.04,Card,3.9,Completed,0,1,0.238,19.53,2024-10
A2EEA5AE,2024-12-30,Store C,Offline,Corporate,Daejeon,Electronics,Smartphone,718.3,3,0.0,0.12,2154.78,Card,1.5,Completed,0,0,0.241,519.3,2024-12
B264F95C,2024-12-29,Store D,Online,Consumer,Daejeon,Electronics,Headphones,586.8,2,0.211,3.31,922.66,Cash,2.9,Completed,0,1,0.196,180.84,2024-12
46C5628B,2024-07-21,Store B,Online,Consumer,Seoul,Apparel,Jacket,87.34,2,0.132,0.31,151.31,Bank Transfer,2.2,Completed,0,0,0.332,50.23,2024-07
5C2A4C69,2024-10-07,Store B,Offline,Consumer,Seoul,Home,Air Purifier,178.76,3,0.181,8.67,430.54,Card,3.6,Completed,0,1,0.28,120.55,2024-10
47DBC3D7,2024-12-10,Store A,Offline,Consumer,Seoul,Home,Vacuum,211.41,4,0.035,3.28,812.76,Card,2.7,Completed,0,1,0.265,215.38,2024-12
A041BD74,2024-11-06,Store A,Offline,Consumer,Incheon,Apparel,Dress,15.3,1,0.0,0.06,15.24,Card,2.4,Returned,1,0,0.192,2.93,2024-11
A0ADE5D2,2024-03-31,Store D,Online,Consumer,Daegu,Home,Air Purifier,280.65,3,0.0,2.21,839.74,E-Wallet,2.7,Completed,0,0,0.277,232.61,2024-03
6475D6C6,2024-06-13,Store A,Offline,Corporate,Seoul,Electronics,Camera,233.19,3,0.187,6.92,561.83,Card,5.4,Completed,0,1,0.1,56.18,2024-06
3102E646,2024-02-17,Store C,Offline,Consumer,Busan,Electronics,Laptop,454.69,5,0.153,5.89,1919.72,Card,2.5,Completed,0,1,0.269,516.4,2024-02
C2301B35,2024-12-14,Store D,Offline,Consumer,Seoul,Electronics,Headphones,728.28,3,0.156,12.97,1831.03,Card,1.8,Completed,0,1,0.284,520.01,2024-12
14460F9A,2024-08-09,Store A,Offline,Corporate,Daegu,Home,Vacuum,141.86,4,0.123,0.12,497.52,Cash,3.7,Completed,0,0,0.297,147.76,2024-08
2792BC39,2024-03-24,Store C,Offline,Consumer,Daejeon,Electronics,Headphones,860.13,5,0.144,0.24,3681.12,E-Wallet,2.8,Completed,0,0,0.171,629.47,2024-03
8B4C47BA,2024-09-02,Store B,Offline,Consumer,Seoul,Apparel,Sneakers,64.1,3,0.077,0.56,176.93,Bank Transfer,1.3,Completed,0,0,0.296,52.37,2024-09
D36147BE,2024-08-13,Store E,Online,Small Business,Seoul,Apparel,Jacket,106.87,2,0.13,0.41,185.54,Cash,5.7,Completed,0,0,0.207,38.41,2024-08
A0935C33,2024-05-10,Store C,Online,Consumer,Seoul,Grocery,Pasta 1kg,32.81,2,0.031,3.38,60.21,Card,2.6,Completed,0,1,0.223,13.43,2024-05
BFFE353C,2024-02-11,Store D,Online,Consumer,Busan,Electronics,Laptop,885.74,3,0.073,1.31,2461.93,Card,2.5,Completed,0,0,0.33,812.44,2024-02
CA3E724F,2024-09-02,Store C,Online,Consumer,Busan,Home,Vacuum,279.43,3,0.343,1.97,548.79,Card,3.2,Completed,0,1,0.421,231.04,2024-09
A65F3BC4,2024-07-08,Store A,Online,Consumer,Seoul,Beauty,Conditioner,72.66,3,0.103,0.48,195.05,Card,5.1,Completed,0,0,0.284,55.39,2024-07
DC21883D,2024-10-08,Store C,Online,Consumer,Seoul,Beauty,Shampoo,60.68,2,0.0,1.14,120.22,Card,1.0,Completed,0,1,0.223,26.81,2024-10
C10B255A,2024-07-08,Store E,Online,Corporate,Seoul,Grocery,Pasta 1kg,15.95,4,0.067,1.14,58.39,Card,3.3,Completed,0,0,0.293,17.11,2024-07
91C55B0C,2024-11-07,Store C,Online,Consumer,Busan,Electronics,Smartphone,229.59,8,0.015,0.66,1808.51,Card,5.5,Cancelled,0,0,0.346,625.74,2024-11
5BE0037E,2024-07-20,Store D,Offline,Consumer,Busan,Electronics,Smartwatch,666.48,3,0.113,1.35,1772.15,E-Wallet,3.2,Completed,0,0,0.323,572.4,2024-07
ED93BAE4,2024-07-23,Store E,Offline,Consumer,Seoul,Grocery,Eggs 12,39.19,3,0.029,0.42,113.74,Cash,1.5,Completed,0,0,0.472,53.69,2024-07
D342BE39,2024-11-15,Store A,Online,Consumer,Incheon,Home,Chair,223.45,2,0.083,4.58,405.23,Bank Transfer,2.3,Completed,0,1,0.23,93.2,2024-11
84E81AA3,2024-05-27,Store A,Offline,Corporate,Incheon,Home,Cookware Set,280.04,3,0.041,2.35,803.33,Bank Transfer,3.2,Completed,0,0,0.298,239.39,2024-05
5D8D9EF9,2024-02-18,Store C,Online,Consumer,Seoul,Beauty,Moisturizer,65.91,1,0.116,2.19,56.07,Card,4.6,Completed,0,0,0.388,21.76,2024-02
648E78D3,2024-01-11,Store B,Online,Consumer,Seoul,Beauty,Moisturizer,19.74,4,0.05,1.12,73.89,Bank Transfer,2.6,Completed,0,0,0.384,28.37,2024-01
46D6A26A,2024-10-02,Store D,Online,Consumer,Incheon,Grocery,Coffee 500g,11.47,2,0.129,0.84,19.14,Card,4.0,Completed,0,0,0.143,2.74,2024-10
11AE8A62,2024-08-14,Store E,Online,Consumer,Daejeon,Grocery,Eggs 12,14.99,2,0.256,6.66,15.65,Cash,1.3,Completed,0,1,0.28,4.38,2024-08
38DEBF34,2024-09-13,Store B,Offline,Consumer,Seoul,Beauty,Conditioner,20.11,2,0.008,0.97,38.93,Card,1.3,Completed,0,0,0.384,14.95,2024-09
79C2B3A3,2024-03-18,Store A,Offline,Corporate,Seoul,Apparel,Jeans,76.07,2,0.158,9.16,118.94,E-Wallet,2.4,Returned,2,1,0.482,57.33,2024-03
D8CFDD47,2024-02-19,Store D,Online,Consumer,Seoul,Grocery,Pasta 1kg,39.07,1,0.0,1.17,37.9,Card,4.7,Completed,0,0,0.329,12.47,2024-02
C73E4AF5,2024-01-06,Store B,Online,Consumer,Busan,Electronics,Smartphone,721.09,4,0.081,2.77,2647.96,Card,3.1,Completed,0,0,0.254,672.58,2024-01
C0584762,2024-05-07,Store D,Online,Consumer,Seoul,Electronics,Smartphone,467.54,1,0.118,0.49,411.88,E-Wallet,3.3,Completed,0,0,0.209,86.08,2024-05
F94BAD71,2024-08-03,Store B,Online,Corporate,Seoul,Grocery,Eggs 12,2.17,1,0.04,4.62,0.0,Card,3.3,Completed,0,0,0.435,0.0,2024-08
B41844BE,2024-05-23,Store D,Online,Consumer,Incheon,Apparel,Hoodie,47.89,5,0.0,0.59,238.86,Cash,4.3,Completed,0,0,0.331,79.06,2024-05
B599F5FE,2024-06-08,Store A,Online,Corporate,Busan,Electronics,Headphones,545.07,4,0.097,0.19,1968.6,Bank Transfer,2.3,Completed,0,0,0.221,435.06,2024-06
C9E291CD,2024-11-26,Store C,Offline,Corporate,Seoul,Electronics,Smartwatch,393.19,5,0.223,4.99,1522.55,Bank Transfer,3.8,Returned,2,1,0.266,405.0,2024-11
6B5B6203,2024-05-07,Store C,Offline,Small Business,Seoul,Grocery,Eggs 12,6.22,1,0.088,0.18,5.49,E-Wallet,2.0,Completed,0,0,0.302,1.66,2024-05
14B83352,2024-07-06,Store C,Online,Consumer,Busan,Home,Vacuum,143.97,2,0.145,1.62,244.57,E-Wallet,5.4,Completed,0,0,0.318,77.77,2024-07
95A93F91,2024-10-13,Store A,Offline,Consumer,Seoul,Beauty,Sunscreen,26.23,4,0.19,6.51,78.48,Card,2.0,Cancelled,0,1,0.217,17.03,2024-10
57770A4F,2024-05-24,Store D,Online,Corporate,Seoul,Electronics,Smartwatch,831.92,1,0.298,5.95,578.06,Bank Transfer,1.9,Completed,0,1,0.237,137.0,2024-05
E4F56037,2024-08-15,Store E,Online,Small Business,Daegu,Beauty,Conditioner,15.33,4,0.016,0.34,60.0,Cash,3.7,Completed,0,0,0.164,9.84,2024-08
73E3D6BB,2024-11-10,Store A,Online,Small Business,Seoul,Beauty,Conditioner,11.54,4,0.024,0.61,44.44,Cash,3.1,Completed,0,0,0.353,15.69,2024-11
F445FA11,2024-12-12,Store A,Offline,Consumer,Incheon,Apparel,Jeans,15.56,3,0.077,2.93,40.16,Card,3.4,Completed,0,0,0.256,10.28,2024-12
FBAC8610,2024-02-23,Store A,Offline,Consumer,Daejeon,Apparel,Dress,49.45,2,0.149,2.5,81.66,Cash,3.3,Completed,0,0,0.313,25.56,2024-02
A437B296,2024-12-04,Store C,Offline,Consumer,Seoul,Electronics,Laptop,645.29,5,0.0,0.91,3225.54,E-Wallet,1.7,Completed,0,0,0.38,1225.71,2024-12
76BEED30,2024-06-28,Store C,Online,Corporate,Seoul,Grocery,Milk 1L,29.76,3,0.152,5.57,70.14,E-Wallet,4.9,Completed,0,1,0.295,20.69,2024-06
77DB3F00,2024-04-04,Store C,Offline,Consumer,Busan,Home,Air Purifier,146.91,4,0.112,0.18,521.64,Card,4.1,Completed,0,0,0.272,141.89,2024-04
C173EF2A,2024-06-16,Store A,Online,Consumer,Daegu,Grocery,Eggs 12,28.0,3,0.057,0.05,79.16,Card,4.6,Completed,0,0,0.294,23.27,2024-06
467B3BB3,2024-12-23,Store B,Offline,Corporate,Daejeon,Apparel,T-Shirt,52.79,4,0.134,0.21,182.65,Card,2.4,Completed,0,0,0.284,51.87,2024-12
2720CA92,2024-06-28,Store C,Online,Consumer,Incheon,Beauty,Conditioner,56.08,2,0.171,6.96,86.02,Bank Transfer,3.5,Completed,0,1,0.367,31.57,2024-06
5E95B7AE,2024-04-29,Store C,Online,Small Business,Seoul,Beauty,Sunscreen,10.92,5,0.182,0.56,44.1,Bank Transfer,3.2,Completed,0,1,0.302,13.32,2024-04
0DD167E2,2024-08-19,Store E,Online,Consumer,Incheon,Beauty,Serum,36.13,4,0.101,0.25,129.67,Card,4.4,Completed,0,0,0.242,31.38,2024-08
17192AC5,2024-03-28,Store A,Offline,Consumer,Seoul,Grocery,Olive Oil 500ml,32.05,3,0.126,1.56,82.48,Card,4.4,Completed,0,0,0.353,29.12,2024-03
02117E02,2024-01-28,Store D,Online,Consumer,Seoul,Apparel,Dress,99.32,5,0.123,0.25,435.27,Card,3.2,Returned,2,0,0.366,159.31,2024-01
FC962A4C,2024-02-17,Store B,Offline,Corporate,Seoul,Electronics,Camera,687.11,2,0.198,4.33,1097.79,Card,1.2,Cancelled,0,1,0.186,204.19,2024-02
00F24469,2024-02-16,Store B,Online,Consumer,Seoul,Beauty,Conditioner,22.71,4,0.13,0.52,78.51,E-Wallet,5.1,Returned,2,0,0.387,30.38,2024-02
E913B64D,2024-02-25,Store D,Offline,Consumer,Daegu,Beauty,Conditioner,25.8,2,0.152,4.34,39.42,Cash,3.7,Completed,0,1,0.306,12.06,2024-02
2F524C47,2024-02-20,Store D,Offline,Small Business,Seoul,Home,Lamp,298.9,3,0.171,9.59,733.77,Card,2.3,Completed,0,1,0.3,220.13,2024-02
70CF3A57,2024-08-21,Store E,Offline,Consumer,Seoul,Electronics,Smartwatch,227.53,2,0.257,5.89,332.22,Card,3.5,Completed,0,1,0.35,116.28,2024-08
D525DE58,2024-03-07,Store A,Online,Consumer,Seoul,Home,Cookware Set,70.59,3,0.053,1.82,198.73,Card,1.2,Completed,0,0,0.24,47.7,2024-03
832EFFFB,2024-05-06,Store A,Online,Consumer,Daegu,Apparel,Jacket,28.65,3,0.23,1.13,65.05,E-Wallet,4.3,Cancelled,0,1,0.347,22.57,2024-05
C1920DB4,2024-11-23,Store D,Online,Consumer,Incheon,Apparel,T-Shirt,49.4,3,0.298,3.98,100.06,Card,1.2,Completed,0,1,0.254,25.42,2024-11
E0434348,2024-06-21,Store C,Offline,Corporate,Seoul,Home,Cookware Set,78.85,5,0.058,1.23,370.15,Card,2.7,Completed,0,0,0.177,65.52,2024-06
95A9DD74,2024-08-31,Store B,Online,Consumer,Seoul,Beauty,Moisturizer,43.83,2,0.083,0.5,79.88,Card,3.3,Completed,0,0,0.21,16.77,2024-08
78301ED2,2024-03-03,Store A,Online,Consumer,Seoul,Electronics,Camera,507.02,2,0.066,16.84,930.27,Cash,4.2,Returned,1,1,0.32,297.69,2024-03
5315326F,2024-03-11,Store A,Online,Consumer,Daejeon,Apparel,Jacket,109.66,2,0.153,7.6,178.16,Cash,3.1,Completed,0,1,0.214,38.13,2024-03
02D51D76,2024-01-15,Store E,Online,Corporate,Busan,Apparel,T-Shirt,18.65,4,0.0,0.08,74.52,Bank Transfer,3.8,Completed,0,0,0.393,29.29,2024-01
CDE6133C,2024-03-02,Store A,Offline,Consumer,Busan,Electronics,Smartphone,389.91,2,0.06,0.04,732.99,Card,3.0,Returned,2,0,0.363,266.08,2024-03
7FE745BD,2024-04-11,Store B,Online,Consumer,Busan,Beauty,Moisturizer,50.96,2,0.078,2.01,91.96,Card,3.0,Completed,0,0,0.373,34.3,2024-04
E5BD89BA,2024-03-05,Store A,Offline,Consumer,Seoul,Grocery,Rice 5kg,24.98,3,0.071,2.65,66.97,Card,3.1,Completed,0,0,0.289,19.35,2024-03
5EBF35A0,2024-02-02,Store B,Online,Consumer,Daegu,Apparel,Sneakers,65.41,2,0.07,1.12,120.54,Cash,2.8,Completed,0,0,0.298,35.92,2024-02
9E2CF210,2024-02-14,Store A,Online,Consumer,Busan,Beauty,Conditioner,66.73,5,0.061,0.47,312.83,Card,1.0,Completed,0,0,0.196,61.31,2024-02
DFF9FE59,2024-06-17,Store C,Online,Consumer,Seoul,Grocery,Olive Oil 500ml,4.38,2,0.162,5.36,1.98,Cash,2.1,Completed,0,1,0.35,0.69,2024-06
976BCA38,2024-03-16,Store A,Online,Corporate,Seoul,Grocery,Olive Oil 500ml,32.99,2,0.143,0.74,55.8,E-Wallet,3.3,Completed,0,0,0.307,17.13,2024-03
15FD971C,2024-05-12,Store D,Online,Consumer,Busan,Electronics,Smartwatch,521.07,2,0.236,14.31,781.88,E-Wallet,2.7,Returned,2,1,0.32,250.2,2024-05
47408D94,2024-07-02,Store A,Offline,Small Business,Daejeon,Grocery,Eggs 12,7.08,4,0.162,7.37,16.36,Card,2.8,Completed,0,1,0.398,6.51,2024-07
DE123427,2024-09-08,Store C,Online,Small Business,Seoul,Apparel,Sneakers,108.0,5,0.012,1.19,532.33,Card,2.6,Completed,0,0,0.238,126.69,2024-09
D26F91B3,2024-01-15,Store E,Offline,Consumer,Daegu,Apparel,Jacket,83.17,4,0.086,0.27,303.8,Card,2.0,Completed,0,0,0.271,82.33,2024-01
09405A25,2024-10-18,Store D,Online,Consumer,Incheon,Electronics,Headphones,272.66,5,0.078,1.19,1255.77,Cash,2.4,Completed,0,0,0.303,380.5,2024-10
17242EE3,2024-08-17,Store C,Online,Consumer,Seoul,Home,Cookware Set,29.42,4,0.12,0.2,103.36,Bank Transfer,2.6,Completed,0,0,0.215,22.22,2024-08
EA81CDA0,2024-01-30,Store B,Offline,Corporate,Seoul,Electronics,Laptop,255.83,1,0.187,8.1,199.89,Card,3.0,Completed,0,1,0.267,53.37,2024-01
573CC777,2024-11-14,Store B,Online,Consumer,Seoul,Electronics,Smartphone,606.6,2,0.115,0.05,1073.63,Card,3.5,Completed,0,0,0.315,338.19,2024-11
372AD718,2024-12-02,Store D,Online,Consumer,Incheon,Apparel,T-Shirt,33.83,3,0.115,0.26,89.56,Bank Transfer,2.8,Completed,0,0,0.257,23.02,2024-12
950376FC,2024-01-23,Store E,Online,Consumer,Seoul,Grocery,Milk 1L,10.58,1,0.101,2.31,7.2,E-Wallet,1.8,Completed,0,0,0.372,2.68,2024-01
FB2E9BE1,2024-04-11,Store D,Online,Corporate,Seoul,Grocery,Coffee 500g,2.96,4,0.165,2.1,7.79,Card,1.3,Completed,0,1,0.174,1.36,2024-04
C6A17B48,2024-10-21,Store C,Offline,Corporate,Busan,Apparel,Dress,90.91,6,0.054,1.6,514.41,Cash,6.1,Completed,0,0,0.359,184.67,2024-10
